        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202608040000,   0.822,9999.000,   0.200,9999.000,   1.022,   0.100,   0.922,   0.200,   1.022
202608040006,   0.865,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040012,   0.911,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040018,   0.962,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040024,   1.017,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040030,   1.077,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040036,   1.140,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040042,   1.207,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040048,   1.278,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040054,   1.352,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040100,   1.430,   2.059,   0.100,   0.529,   2.059,   0.000,   1.959,   0.200,   2.159
202608040106,   1.511,   2.148,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040112,   1.595,   2.250,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040118,   1.681,   2.348,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040124,   1.770,   2.430,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040130,   1.860,   2.519,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040136,   1.953,   2.610,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040142,   2.046,   2.689,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040148,   2.141,   2.768,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040154,   2.236,   2.840,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040200,   2.331,   2.909,   0.100,   0.478,   2.909,   0.000,   2.809,   0.200,   3.009
202608040206,   2.426,   2.978,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040212,   2.521,   3.060,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040218,   2.614,   3.138,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040224,   2.707,   3.230,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040230,   2.797,   3.309,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040236,   2.886,   3.388,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040242,   2.973,   3.470,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040248,   3.057,   3.548,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040254,   3.139,   3.617,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040300,   3.218,   3.689,   0.100,   0.371,   3.689,   0.000,   3.589,   0.200,   3.789
202608040306,   3.293,   3.758,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040312,   3.365,   3.827,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040318,   3.434,   3.880,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040324,   3.499,   3.939,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040330,   3.560,   3.998,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040336,   3.618,   4.047,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040342,   3.671,   4.099,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040348,   3.721,   4.149,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040354,   3.766,   4.188,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040400,   3.808,   4.218,   0.100,   0.310,   4.218,   0.000,   4.118,   0.200,   4.318
202608040406,   3.845,   4.247,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040412,   3.878,   4.280,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040418,   3.908,   4.300,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040424,   3.933,   4.319,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040430,   3.954,   4.339,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608040436,   3.971,   4.359,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
