        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202605161200,   0.796,   0.941,   0.300,  -0.155,   0.941,   0.300,   0.941,   0.300,   0.941
202605161206,   0.790,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161212,   0.783,   0.918,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161218,   0.775,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161224,   0.765,   0.849,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161230,   0.753,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161236,   0.740,   0.859,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161242,   0.726,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161248,   0.710,   0.819,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161254,   0.693,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161300,   0.675,   0.810,   0.300,  -0.165,   0.810,   0.300,   0.810,   0.300,   0.810
202605161306,   0.655,   0.819,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161312,   0.634,   0.819,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161318,   0.613,   0.790,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161324,   0.590,   0.751,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161330,   0.566,   0.718,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161336,   0.541,   0.731,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161342,   0.516,   0.741,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161348,   0.489,   0.718,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161354,   0.462,   0.678,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161400,   0.435,   0.639,   0.300,  -0.096,   0.639,   0.300,   0.639,   0.300,   0.639
202605161406,   0.406,   0.600,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161412,   0.378,   0.610,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161418,   0.349,   0.610,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161424,   0.319,   0.570,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161430,   0.290,   0.531,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605161436,   0.260,   0.469,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
