        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202606221200,   0.298,   1.020,   0.600,   0.122,   1.020,   0.600,   1.020,   0.600,   1.020
202606221206,   0.293,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221212,   0.288,   0.980,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221218,   0.283,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221224,   0.277,   0.961,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221230,   0.272,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221236,   0.266,   0.898,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221242,   0.259,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221248,   0.253,   0.849,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221254,   0.247,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221300,   0.241,   0.800,   0.600,  -0.041,   0.800,   0.600,   0.800,   0.600,   0.800
202606221306,   0.234,   0.780,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221312,   0.228,   0.780,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221318,   0.221,   0.760,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221324,   0.215,   0.741,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221330,   0.208,   0.718,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221336,   0.202,   0.698,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221342,   0.196,   0.688,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221348,   0.189,   0.678,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221354,   0.183,   0.659,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221400,   0.177,   0.649,   0.600,  -0.128,   0.649,   0.600,   0.649,   0.600,   0.649
202606221406,   0.170,   0.629,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221412,   0.164,   0.619,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221418,   0.158,   0.610,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221424,   0.152,   0.600,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221430,   0.146,   0.580,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221436,   0.141,   0.580,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606221442,   0.135,   0.560,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
