        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202604230000,   0.965,   1.528,   0.500,   0.063,   1.528,   0.400,   1.428,   0.500,   1.528
202604230006,   0.927,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230012,   0.889,   1.439,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230018,   0.851,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230024,   0.813,   1.338,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230030,   0.775,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230036,   0.737,   1.249,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230042,   0.699,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230048,   0.662,   1.161,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230054,   0.625,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230100,   0.589,   1.079,   0.500,  -0.010,   1.079,   0.400,   0.979,   0.500,   1.079
202604230106,   0.553,   1.039,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230112,   0.519,   1.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230118,   0.485,   0.961,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230124,   0.453,   0.928,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230130,   0.421,   0.888,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230136,   0.391,   0.859,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230142,   0.361,   0.829,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230148,   0.333,   0.800,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230154,   0.307,   0.770,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230200,   0.281,   0.741,   0.500,  -0.040,   0.741,   0.400,   0.641,   0.500,   0.741
202604230206,   0.257,   0.708,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230212,   0.234,   0.688,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230218,   0.212,   0.659,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230224,   0.192,   0.639,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230230,   0.173,   0.610,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230236,   0.156,   0.590,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230242,   0.139,   0.570,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230248,   0.124,   0.551,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230254,   0.111,   0.541,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230300,   0.099,   0.518,   0.500,  -0.081,   0.518,   0.400,   0.418,   0.500,   0.518
202604230306,   0.088,   0.508,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230312,   0.079,   0.498,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230318,   0.071,   0.488,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230324,   0.065,   0.478,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230330,   0.061,   0.478,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230336,   0.058,   0.469,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230342,   0.057,   0.488,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230348,   0.058,   0.488,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230354,   0.060,   0.488,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202604230400,   0.065,   0.498,   0.500,  -0.067,   0.498,   0.500,   0.498,   0.600,   0.598
