        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202603161200,   1.619,   3.129,   0.800,   0.710,   3.129,   0.700,   3.029,   0.900,   3.229
202603161206,   1.640,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161212,   1.660,   3.168,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161218,   1.678,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161224,   1.694,   3.230,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161230,   1.707,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161236,   1.719,   3.250,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161242,   1.729,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161248,   1.737,   3.260,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161254,   1.742,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161300,   1.746,   3.250,   0.900,   0.604,   3.250,   0.800,   3.150,   1.000,   3.350
202603161306,   1.748,   3.270,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161312,   1.747,   3.270,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161318,   1.745,   3.279,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161324,   1.741,   3.279,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161330,   1.735,   3.270,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161336,   1.728,   3.260,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161342,   1.718,   3.240,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161348,   1.707,   3.240,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161354,   1.694,   3.217,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161400,   1.679,   3.207,   1.000,   0.528,   3.207,   0.800,   3.007,   1.100,   3.307
202603161406,   1.663,   3.207,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161412,   1.645,   3.207,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603161418,   1.625,   3.188,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
