        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202603070000,   5.284,   5.067,  -0.300,   0.083,   5.067,  -0.300,   5.067,  -0.200,   5.167
202603070006,   5.330,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070012,   5.372,   5.169,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070018,   5.410,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070024,   5.443,   5.218,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070030,   5.471,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070036,   5.494,   5.277,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070042,   5.512,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070048,   5.525,   5.297,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070054,   5.533,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070100,   5.536,   5.320,  -0.200,  -0.016,   5.320,  -0.200,   5.320,  -0.200,   5.320
202603070106,   5.534,   5.208,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070112,   5.527,   5.149,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070118,   5.515,   5.149,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070124,   5.499,   5.179,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070130,   5.479,   5.139,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070136,   5.455,   5.129,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070142,   5.426,   5.198,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070148,   5.394,   5.218,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070154,   5.358,   5.087,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070200,   5.320,   4.988,  -0.300,  -0.032,   4.988,  -0.300,   4.988,  -0.200,   5.088
202603070206,   5.278,   4.979,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070212,   5.234,   4.969,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070218,   5.188,   4.828,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070224,   5.139,   4.759,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070230,   5.089,   4.877,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070236,   5.037,   4.988,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070242,   4.984,   4.719,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070248,   4.930,   4.467,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070254,   4.875,   4.539,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070300,   4.819,   4.769,  -0.300,   0.250,   4.769,  -0.300,   4.769,  -0.200,   4.869
202603070306,   4.763,   4.778,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070312,   4.707,   4.559,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070318,   4.650,   4.418,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070324,   4.594,   4.519,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070330,   4.537,   4.490,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070336,   4.480,   4.227,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070342,   4.424,   4.218,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070348,   4.368,   4.319,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070354,   4.313,   4.188,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070400,   4.257,   4.047,  -0.200,  -0.010,   4.047,  -0.300,   3.947,  -0.200,   4.047
202603070406,   4.203,   4.057,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070412,   4.148,   4.149,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070418,   4.095,   4.188,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070424,   4.042,   3.998,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070430,   3.989,   3.739,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070436,   3.938,   3.768,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070442,   3.887,   3.929,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070448,   3.837,   3.837,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070454,   3.789,   3.719,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070500,   3.742,   3.680,  -0.200,   0.138,   3.680,  -0.300,   3.580,  -0.200,   3.680
202603070506,   3.696,   3.689,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070512,   3.652,   3.588,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070518,   3.610,   3.427,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070524,   3.570,   3.378,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070530,   3.532,   3.529,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070536,   3.497,   3.440,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070542,   3.465,   3.289,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070548,   3.436,   3.319,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070554,   3.411,   3.309,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070600,   3.389,   3.217,  -0.200,   0.028,   3.217,  -0.200,   3.217,  -0.200,   3.217
202603070606,   3.371,   3.230,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070612,   3.357,   3.240,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070618,   3.347,   3.217,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070624,   3.343,   3.168,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070630,   3.343,   3.138,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070636,   3.348,   3.138,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070642,   3.358,   3.250,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070648,   3.373,   3.168,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070654,   3.394,   3.168,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070700,   3.420,   3.250,  -0.200,   0.030,   3.250,  -0.200,   3.250,  -0.100,   3.350
202603070706,   3.452,   3.299,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070712,   3.489,   3.319,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070718,   3.531,   3.348,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070724,   3.578,   3.417,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070730,   3.630,   3.548,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070736,   3.687,   3.637,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070742,   3.748,   3.607,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070748,   3.814,   3.588,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070754,   3.884,   3.719,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070800,   3.957,   3.949,  -0.100,   0.092,   3.949,  -0.200,   3.849,  -0.100,   3.949
202603070806,   4.034,   4.017,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070812,   4.114,   3.998,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070818,   4.197,   4.017,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070824,   4.282,   4.159,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070830,   4.369,   4.227,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070836,   4.458,   4.267,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070842,   4.548,   4.309,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070848,   4.639,   4.549,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070854,   4.731,   4.618,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070900,   4.823,   4.628,  -0.200,   0.005,   4.628,  -0.200,   4.628,  -0.100,   4.728
202603070906,   4.915,   4.769,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070912,   5.007,   4.988,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070918,   5.099,   4.910,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070924,   5.189,   4.949,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070930,   5.279,   5.057,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070936,   5.368,   5.087,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070942,   5.455,   5.120,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070948,   5.541,   5.320,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603070954,   5.626,   5.257,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
