        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202603311800,  -0.119,  -0.019,   0.200,  -0.100,  -0.019,   0.100,  -0.119,   0.200,  -0.019
202603311806,  -0.183,  -0.078,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311812,  -0.244,  -0.131,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311818,  -0.300,  -0.170,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311824,  -0.351,  -0.209,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311830,  -0.398,  -0.229,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311836,  -0.439,  -0.259,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311842,  -0.475,  -0.288,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311848,  -0.505,  -0.321,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311854,  -0.529,  -0.331,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311900,  -0.546,  -0.331,   0.200,   0.015,  -0.331,   0.100,  -0.431,   0.200,  -0.331
202603311906,  -0.557,  -0.331,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311912,  -0.562,  -0.341,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311918,  -0.559,  -0.341,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311924,  -0.549,  -0.341,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311930,  -0.532,  -0.331,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311936,  -0.508,  -0.298,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311942,  -0.477,  -0.278,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311948,  -0.439,  -0.229,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603311954,  -0.393,  -0.200,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603312000,  -0.341,  -0.180,   0.200,  -0.039,  -0.180,   0.200,  -0.180,   0.200,  -0.180
202603312006,  -0.282,  -0.121,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603312012,  -0.217,  -0.078,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603312018,  -0.145,  -0.009,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603312024,  -0.068,   0.068,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603312030,   0.015,   0.098,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603312036,   0.103,   0.180,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603312042,   0.197,   0.259,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603312048,   0.294,   0.341,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603312054,   0.396,   0.439,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603312100,   0.502,   0.541,   0.200,  -0.161,   0.541,   0.200,   0.541,   0.200,   0.541
202603312106,   0.611,   0.649,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603312112,   0.722,   0.760,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603312118,   0.836,   0.859,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
