        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202608030000,   1.587,9999.000,   0.600,9999.000,   2.187,   0.600,   2.187,   0.700,   2.287
202608030006,   1.686,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030012,   1.788,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030018,   1.893,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030024,   1.999,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030030,   2.108,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030036,   2.218,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030042,   2.330,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030048,   2.443,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030054,   2.557,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030100,   2.672,   3.480,   0.600,   0.208,   3.480,   0.600,   3.480,   0.700,   3.580
202608030106,   2.788,   3.607,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030112,   2.903,   3.719,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030118,   3.019,   3.827,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030124,   3.135,   3.939,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030130,   3.251,   4.080,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030136,   3.365,   4.188,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030142,   3.479,   4.300,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030148,   3.592,   4.398,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030154,   3.703,   4.500,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030200,   3.813,   4.608,   0.600,   0.195,   4.608,   0.600,   4.608,   0.700,   4.708
202608030206,   3.921,   4.719,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030212,   4.026,   4.837,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030218,   4.129,   4.939,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030224,   4.229,   5.038,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030230,   4.326,   5.129,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030236,   4.420,   5.228,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030242,   4.510,   5.307,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030248,   4.596,   5.379,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030254,   4.678,   5.487,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030300,   4.756,   5.569,   0.600,   0.213,   5.569,   0.500,   5.469,   0.700,   5.669
202608030306,   4.829,   5.638,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030312,   4.898,   5.749,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030318,   4.961,   5.808,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030324,   5.019,   5.887,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030330,   5.072,   5.917,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030336,   5.118,   5.979,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030342,   5.159,   6.028,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030348,   5.194,   6.077,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030354,   5.223,   6.087,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030400,   5.246,   6.117,   0.500,   0.371,   6.117,   0.500,   6.117,   0.600,   6.217
202608030406,   5.262,   6.149,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030412,   5.272,   6.159,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030418,   5.276,   6.107,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030424,   5.273,   6.117,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030430,   5.263,   6.087,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030436,   5.246,   6.077,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030442,   5.223,   6.038,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030448,   5.194,   6.008,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030454,   5.158,   5.949,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030500,   5.115,   5.897,   0.500,   0.282,   5.897,   0.400,   5.797,   0.500,   5.897
202608030506,   5.067,   5.887,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030512,   5.011,   5.838,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030518,   4.950,   5.769,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030524,   4.883,   5.697,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030530,   4.810,   5.608,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030536,   4.732,   5.516,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030542,   4.648,   5.428,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030548,   4.559,   5.359,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030554,   4.465,   5.287,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030600,   4.367,   5.198,   0.400,   0.431,   5.198,   0.300,   5.098,   0.500,   5.298
202608030606,   4.264,   5.067,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030612,   4.157,   4.949,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030618,   4.047,   4.877,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030624,   3.933,   4.749,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030630,   3.816,   4.598,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030636,   3.697,   4.509,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030642,   3.575,   4.388,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030648,   3.452,   4.267,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030654,   3.326,   4.129,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030700,   3.199,   3.978,   0.400,   0.379,   3.978,   0.300,   3.878,   0.500,   4.078
202608030706,   3.072,   3.870,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030712,   2.944,   3.719,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030718,   2.815,   3.568,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030724,   2.687,   3.460,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030730,   2.558,   3.368,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030736,   2.431,   3.230,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030742,   2.304,   3.089,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030748,   2.179,   2.948,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030754,   2.056,   2.807,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030800,   1.934,   2.709,   0.300,   0.475,   2.709,   0.200,   2.609,   0.400,   2.809
202608030806,   1.814,   2.578,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030812,   1.697,   2.450,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030818,   1.582,   2.338,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030824,   1.471,   2.230,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030830,   1.363,   2.138,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030836,   1.258,   2.010,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030842,   1.156,   1.899,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030848,   1.059,   1.810,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030854,   0.966,   1.708,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202608030900,   0.877,   1.620,   0.300,   0.443,   1.620,   0.200,   1.520,   0.400,   1.720
