        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202606181200,   1.152,   2.610,   0.900,   0.558,   2.610,   0.800,   2.510,   0.900,   2.610
202606181206,   1.309,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181212,   1.468,   2.909,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181218,   1.630,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181224,   1.793,   3.197,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181230,   1.958,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181236,   2.123,   3.509,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181242,   2.288,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181248,   2.453,   3.827,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181254,   2.617,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181300,   2.781,   4.149,   0.900,   0.468,   4.149,   0.800,   4.049,   1.000,   4.249
202606181306,   2.942,   4.309,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181312,   3.102,   4.480,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181318,   3.260,   4.618,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181324,   3.416,   4.769,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181330,   3.569,   4.949,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181336,   3.720,   5.149,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181342,   3.867,   5.208,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181348,   4.012,   5.389,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181354,   4.153,   5.549,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181400,   4.290,   5.657,   0.900,   0.467,   5.657,   0.800,   5.557,   1.000,   5.757
202606181406,   4.424,   5.828,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181412,   4.553,   5.979,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181418,   4.679,   6.077,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181424,   4.799,   6.189,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181430,   4.915,   6.307,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181436,   5.026,   6.409,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181442,   5.132,   6.527,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181448,   5.232,   6.589,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181454,   5.326,   6.746,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181500,   5.415,   6.819,   0.900,   0.504,   6.819,   0.900,   6.819,   1.000,   6.919
202606181506,   5.496,   6.819,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181512,   5.571,   6.868,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181518,   5.639,   6.937,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181524,   5.699,   6.979,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181530,   5.753,   6.989,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181536,   5.798,   7.019,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181542,   5.835,   7.029,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181548,   5.864,   6.989,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181554,   5.885,   6.956,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181600,   5.898,   6.956,   1.000,   0.058,   6.956,   0.900,   6.856,   1.000,   6.956
202606181606,   5.902,   6.907,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181612,   5.898,   6.838,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181618,   5.885,   6.766,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181624,   5.864,   6.717,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181630,   5.835,   6.628,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181636,   5.798,   6.527,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181642,   5.752,   6.409,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181648,   5.699,   6.268,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181654,   5.639,   6.127,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181700,   5.571,   5.959,   0.900,  -0.512,   5.959,   0.900,   5.959,   1.000,   6.059
202606181706,   5.496,   5.789,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181712,   5.415,   5.618,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181718,   5.328,   5.477,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181724,   5.235,   5.329,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181730,   5.136,   5.208,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181736,   5.032,   5.087,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181742,   4.923,   4.959,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181748,   4.811,   4.818,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181754,   4.694,   4.677,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181800,   4.573,   4.539,   0.900,  -0.934,   4.539,   0.900,   4.539,   0.900,   4.539
202606181806,   4.450,   4.329,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181812,   4.324,   4.188,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181818,   4.195,   4.047,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181824,   4.064,   3.958,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181830,   3.931,   3.817,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181836,   3.797,   3.709,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181842,   3.662,   3.598,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181848,   3.526,   3.548,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181854,   3.389,   3.427,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181900,   3.252,   3.358,   0.900,  -0.794,   3.358,   0.800,   3.258,   0.900,   3.358
202606181906,   3.115,   3.279,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181912,   2.979,   3.178,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181918,   2.842,   3.109,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181924,   2.706,   3.050,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181930,   2.571,   2.938,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181936,   2.437,   2.840,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181942,   2.304,   2.748,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181948,   2.173,   2.669,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606181954,   2.043,   2.610,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182000,   1.915,   2.528,   0.800,  -0.187,   2.528,   0.800,   2.528,   0.900,   2.628
202606182006,   1.790,   2.430,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182012,   1.667,   2.338,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182018,   1.546,   2.240,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182024,   1.429,   2.138,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182030,   1.315,   2.079,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182036,   1.204,   2.010,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182042,   1.097,   1.948,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182048,   0.994,   1.859,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182054,   0.896,   1.728,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182100,   0.803,   1.610,   0.800,   0.007,   1.610,   0.700,   1.510,   0.800,   1.610
202606182106,   0.716,   1.528,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182112,   0.634,   1.459,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182118,   0.558,   1.400,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182124,   0.488,   1.318,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182130,   0.426,   1.229,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182136,   0.371,   1.151,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182142,   0.323,   1.069,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182148,   0.284,   1.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182154,   0.253,   0.970,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182200,   0.230,   0.928,   0.700,  -0.002,   0.928,   0.600,   0.828,   0.700,   0.928
202606182206,   0.217,   0.888,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182212,   0.213,   0.819,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182218,   0.218,   0.800,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182224,   0.234,   0.780,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182230,   0.259,   0.800,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182236,   0.294,   0.810,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182242,   0.339,   0.829,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182248,   0.393,   0.869,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182254,   0.458,   0.918,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182300,   0.532,   1.000,   0.600,  -0.132,   1.000,   0.500,   0.900,   0.600,   1.000
202606182306,   0.616,   1.098,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182312,   0.708,   1.210,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182318,   0.810,   1.338,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182324,   0.919,   1.469,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182330,   1.037,   1.620,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182336,   1.162,   1.758,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182342,   1.294,   1.899,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182348,   1.432,   2.059,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606182354,   1.576,   2.220,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606190000,   1.724,   2.400,   0.600,   0.076,   2.400,   0.500,   2.300,   0.600,   2.400
202606190006,   1.877,   2.568,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606190012,   2.034,   2.719,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606190018,   2.193,   2.869,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606190024,   2.355,   3.060,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606190030,   2.519,   3.299,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606190036,   2.684,   3.450,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202606190042,   2.849,   3.617,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
