        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202603130000,   0.850,   1.249,   0.600,  -0.201,   1.249,   0.600,   1.249,   0.600,   1.249
202603130006,   0.826,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130012,   0.801,   1.239,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130018,   0.777,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130024,   0.751,   1.170,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130030,   0.726,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130036,   0.700,   1.151,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130042,   0.674,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130048,   0.648,   1.138,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130054,   0.621,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130100,   0.595,   1.088,   0.600,  -0.107,   1.088,   0.600,   1.088,   0.600,   1.088
202603130106,   0.569,   1.088,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130112,   0.542,   1.049,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130118,   0.516,   1.020,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130124,   0.490,   0.980,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130130,   0.463,   0.951,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130136,   0.437,   0.918,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130142,   0.412,   0.898,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130148,   0.386,   0.869,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130154,   0.361,   0.849,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130200,   0.336,   0.800,   0.600,  -0.136,   0.800,   0.600,   0.800,   0.600,   0.800
202603130206,   0.312,   0.790,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130212,   0.288,   0.760,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130218,   0.265,   0.741,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130224,   0.242,   0.718,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130230,   0.220,   0.688,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130236,   0.198,   0.649,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130242,   0.177,   0.639,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130248,   0.157,   0.629,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130254,   0.138,   0.600,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130300,   0.119,   0.580,   0.600,  -0.139,   0.580,   0.600,   0.580,   0.600,   0.580
202603130306,   0.102,   0.560,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130312,   0.085,   0.551,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130318,   0.069,   0.551,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130324,   0.054,   0.551,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130330,   0.040,   0.518,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130336,   0.027,   0.498,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130342,   0.015,   0.488,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130348,   0.004,   0.478,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130354,  -0.005,   0.488,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130400,  -0.014,   0.459,   0.600,  -0.127,   0.459,   0.600,   0.459,   0.600,   0.459
202603130406,  -0.022,   0.429,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130412,  -0.028,   0.409,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130418,  -0.034,   0.409,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130424,  -0.039,   0.400,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130430,  -0.043,   0.360,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130436,  -0.046,   0.350,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130442,  -0.048,   0.390,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130448,  -0.049,   0.390,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130454,  -0.049,   0.400,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130500,  -0.048,   0.400,   0.500,  -0.052,   0.400,   0.500,   0.400,   0.600,   0.500
202603130506,  -0.046,   0.419,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130512,  -0.044,   0.459,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130518,  -0.040,   0.469,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130524,  -0.036,   0.488,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130530,  -0.032,   0.498,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130536,  -0.026,   0.518,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130542,  -0.020,   0.518,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130548,  -0.014,   0.531,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130554,  -0.007,   0.531,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130600,   0.000,   0.531,   0.500,   0.031,   0.531,   0.500,   0.531,   0.500,   0.531
202603130606,   0.008,   0.518,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130612,   0.016,   0.531,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130618,   0.025,   0.551,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130624,   0.034,   0.580,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130630,   0.044,   0.590,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130636,   0.054,   0.600,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202603130642,   0.064,   0.600,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
