        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202605210600,   0.470,   1.170,   0.900,  -0.200,   1.170,   0.800,   1.070,   0.900,   1.170
202605210606,   0.457,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210612,   0.444,   1.170,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210618,   0.431,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210624,   0.419,   1.170,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210630,   0.406,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210636,   0.393,   1.180,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210642,   0.380,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210648,   0.367,   1.161,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210654,   0.354,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210700,   0.341,9999.000,   0.900,9999.000,   1.241,   0.900,   1.241,   0.900,   1.241
202605210706,   0.328,   1.108,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210712,   0.316,   1.079,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210718,   0.303,   1.049,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210724,   0.291,   1.029,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210730,   0.278,   1.020,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210736,   0.266,   1.010,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210742,   0.254,   0.980,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210748,   0.242,   0.980,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210754,   0.231,   0.980,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210800,   0.219,   0.951,   0.900,  -0.168,   0.951,   0.800,   0.851,   0.900,   0.951
202605210806,   0.208,   0.941,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210812,   0.197,   0.918,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210818,   0.187,   0.908,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210824,   0.176,   0.898,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210830,   0.166,   0.898,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210836,   0.156,   0.879,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210842,   0.147,   0.869,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210848,   0.138,   0.859,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210854,   0.129,   0.839,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210900,   0.120,   0.859,   0.900,  -0.161,   0.859,   0.800,   0.759,   0.900,   0.859
202605210906,   0.112,   0.859,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210912,   0.104,   0.869,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210918,   0.096,   0.869,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210924,   0.089,   0.839,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210930,   0.082,   0.859,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210936,   0.076,   0.849,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210942,   0.070,   0.849,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210948,   0.064,   0.859,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605210954,   0.059,   0.849,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605211000,   0.054,   0.859,   0.900,  -0.095,   0.859,   0.800,   0.759,   0.900,   0.859
202605211006,   0.049,   0.859,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605211012,   0.045,   0.849,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605211018,   0.041,   0.849,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605211024,   0.038,   0.849,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605211030,   0.035,   0.849,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605211036,   0.032,   0.839,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
