        TIME,    TIDE,      OB,   SURGE,    BIAS,     TWL,SURGE90p,  TWL90p,SURGE10p,   TWL10p
202605031200,   0.926,   2.980,   0.300,   1.754,   2.980,   0.200,   2.880,   0.400,   3.080
202605031206,   0.975,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031212,   1.027,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031218,   1.078,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031224,   1.131,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031230,   1.183,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031236,   1.236,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031242,   1.287,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031248,   1.337,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031254,   1.385,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031300,   1.431,   3.220,   0.200,   1.589,   3.220,   0.200,   3.220,   0.300,   3.320
202605031306,   1.474,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031312,   1.515,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031318,   1.551,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031324,   1.585,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031330,   1.614,   3.338,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031336,   1.639,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031342,   1.659,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031348,   1.676,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031354,   1.688,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031400,   1.695,   3.659,   0.200,   1.764,   3.659,   0.100,   3.559,   0.300,   3.759
202605031406,   1.698,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031412,   1.697,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031418,   1.693,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031424,   1.684,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031430,   1.673,   3.810,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031436,   1.658,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031442,   1.641,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031448,   1.621,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031454,   1.599,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031500,   1.576,   4.059,   0.200,   2.283,   4.059,   0.100,   3.959,   0.300,   4.159
202605031506,   1.552,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031512,   1.526,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031518,   1.500,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031524,   1.474,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031530,   1.447,   4.197,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031536,   1.420,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031542,   1.393,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031548,   1.367,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031554,   1.340,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031600,   1.313,   3.958,   0.200,   2.445,   3.958,   0.100,   3.858,   0.300,   4.058
202605031606,   1.287,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031612,   1.261,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031618,   1.234,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031624,   1.207,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031630,   1.180,   3.718,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031636,   1.152,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031642,   1.123,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031648,   1.093,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031654,   1.063,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031700,   1.031,   3.420,   0.200,   2.189,   3.420,   0.100,   3.320,   0.300,   3.520
202605031706,   0.997,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031712,   0.962,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031718,   0.926,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031724,   0.888,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031730,   0.849,   3.098,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031736,   0.808,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031742,   0.765,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031748,   0.721,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031754,   0.677,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031800,   0.631,   2.859,   0.200,   2.028,   2.859,   0.100,   2.759,   0.300,   2.959
202605031806,   0.584,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031812,   0.537,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031818,   0.489,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031824,   0.441,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031830,   0.394,   2.629,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031836,   0.347,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031842,   0.302,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031848,   0.257,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031854,   0.214,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031900,   0.173,   2.439,   0.200,   2.066,   2.439,   0.100,   2.339,   0.300,   2.539
202605031906,   0.134,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031912,   0.097,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
202605031918,   0.063,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000,9999.000
